21320921,33044,77564,647807,false,false,false,false,false
21321157,704,67245,115003,false,false,false,false,false
21321223,30365,6333,713292,false,false,false,false,false
21322400,73182,1072,805460,false,false,false,false,false
21322493,26077,32202,327841,false,false,false,false,false
21322509,71507,65935,777035,false,false,false,false,false
21322537,95786,48359,"",false,false,false,false,false
21322592,23781,96832,"",false,false,false,false,false
21323055,49919,66310,869698,true,false,false,false,false
21323182,1931,2084,"",false,false,false,false,false
21323246,57839,55556,"",false,false,false,false,false
21323292,43078,83284,"",false,false,false,false,false
21323403,93881,51595,"",false,false,false,false,false
