21320578,80572,12890,241163,false,false,false,false,false
21320711,48752,44075,493084,false,false,false,false,false
21320766,63160,14764,55458,false,false,false,false,false
21320892,99711,65439,273314,false,false,false,false,false
21321097,86534,62608,62045,false,false,false,false,false
21321250,17275,11750,342890,false,true,false,false,false
21321357,42178,85267,735990,false,false,false,false,false
21321416,90035,13286,"",false,false,false,false,false
21321562,15227,86620,47609,false,false,false,false,false
21322026,16433,57220,554059,false,false,false,false,false
21322216,36991,26780,821124,false,false,false,false,false
21322264,37323,62965,674887,false,false,false,false,false
21322442,12855,45475,357259,false,false,false,false,false
21323060,6112,46219,"",false,false,false,false,false
21323129,26981,50464,4,false,false,false,false,false
21323211,3115,28046,"",false,false,false,false,false
21323429,13371,86059,"",false,false,false,false,false
