21320591,21087,81587,"",false,false,false,false,false
21320677,38410,84940,785729,false,false,false,false,false
21320877,24295,79378,791624,false,false,false,false,false
21320915,29681,82539,417897,false,false,false,false,false
21321242,37172,75664,427527,false,false,false,false,false
21321409,42178,40150,634755,false,false,false,false,false
21321659,61211,38480,123449,false,false,false,false,false
21321713,17275,11750,183458,false,true,false,false,false
21322312,57787,28360,370998,false,false,false,false,false
21322850,49205,53818,272130,false,false,false,false,false
21323444,49205,93288,"",false,false,false,false,false
