21320504,62891,17025,209775,false,false,false,false,false
21320506,39528,43730,598119,false,false,false,false,false
21320685,41786,7875,616771,false,false,false,false,false
21320707,81537,88826,686267,false,false,false,false,false
21320894,63113,88476,"",false,false,false,false,false
21321131,97291,9669,818443,false,false,false,false,false
21321529,89514,21398,480243,false,false,false,false,false
21322631,49205,55384,686241,false,false,false,false,false
21322824,94348,98430,"",false,false,false,false,false
21322979,61669,26257,960878,false,false,false,false,false
21323072,90035,1391,993481,false,false,false,false,false
21323113,26765,60805,"",false,false,false,false,false
21323265,1356,67973,"",false,false,false,false,false
21323568,93881,19559,"",false,false,false,false,false
