21320422,44519,6714,397162,false,false,false,false,false
21320562,21796,36328,220286,false,false,false,false,false
21320896,35601,54339,457921,false,false,false,false,false
21320902,2436,93989,971931,false,false,false,false,false
21321679,56564,37169,"",false,false,false,false,false
21321826,67952,61917,120323,false,false,false,false,false
21321926,80738,71063,621286,false,false,false,false,false
21322283,15872,46876,"",false,false,false,false,false
21322313,12988,44550,914062,false,false,false,false,false
21322503,76334,30508,667883,false,false,false,false,false
21322570,21769,91972,3044,false,false,false,false,false
