21320652,28708,83880,254672,false,false,false,false,false
21320771,96239,80438,507529,false,false,false,false,false
21320818,35174,43631,161974,false,false,false,false,false
21320935,12247,76468,833745,false,false,false,false,false
21321027,80155,88553,27250,false,false,false,false,false
21321116,32384,54947,"",false,false,false,false,false
21321304,924,41358,309902,false,false,false,false,false
21321566,7899,57434,811052,false,false,false,false,false
21321852,36411,21056,4866,false,false,false,false,false
21321948,1657,83179,727762,false,false,false,false,false
21321957,7285,60849,"",false,false,false,false,false
21322292,13148,94740,"",false,false,false,false,false
21322670,65072,30441,853557,false,false,false,false,false
21323067,79698,8846,958122,false,false,false,false,false
21323231,15576,21035,"",false,false,false,false,false
