21320917,828,18205,882531,false,false,false,false,false
21320990,41891,85274,974384,false,false,false,false,false
21321074,88613,68255,344991,false,false,false,false,false
21321198,42178,85053,796995,false,false,false,false,false
21321468,76291,28146,616163,false,false,false,false,false
21321572,11202,88625,917833,false,false,false,false,false
21321623,17275,7695,223682,false,true,false,false,false
21322038,68380,13001,715437,false,false,false,false,false
21322665,98449,82789,262968,false,false,false,false,false
21323478,42333,52740,"",false,false,false,false,false
