21321124,89407,30381,306150,false,false,false,false,false
21321482,29744,99122,"",false,false,false,false,false
21321518,86645,55009,"",false,false,false,false,false
21321592,33605,37202,401706,false,false,false,false,false
21321790,74774,95238,384248,false,false,false,false,false
21321842,82533,16949,743226,false,false,false,false,false
21322025,99021,23495,849437,false,false,false,false,false
21322268,4129,81592,99545,false,false,false,false,false
21322521,57387,19432,582606,false,false,false,false,false
21322581,33256,35083,698640,false,false,false,false,false
21322702,60569,92630,906816,false,false,false,false,false
21322872,70943,93882,965557,false,false,false,false,false
21323104,22532,65956,834389,false,false,false,false,false
21323351,48866,51409,"",false,false,false,false,false
21323496,1356,58799,"",false,false,false,false,false
21323522,4039,266,"",false,false,false,false,false
