21320757,7265,23970,844305,false,false,false,false,false
21321332,18381,71122,918398,false,false,false,false,false
21321508,7580,13111,"",false,false,false,false,false
21322123,21386,29343,359589,false,false,false,false,false
21322233,42178,85267,735990,false,false,false,false,false
21322243,66987,47747,771950,false,false,false,false,false
21322258,99711,45808,734804,false,false,false,false,false
21322595,1356,58799,991631,false,false,false,false,false
21322600,33006,2594,580213,false,false,false,false,false
21323010,38109,38320,99805,false,false,false,false,false
