21320509,64437,90716,367383,false,false,false,false,false
21320650,27494,79725,775881,false,false,false,false,false
21320691,85853,29930,"",false,false,false,false,false
21320714,99510,56877,60010,false,true,false,false,false
21320986,76519,89464,269950,false,false,false,false,false
21321067,35601,19385,583932,false,false,false,false,false
21321780,69713,59064,498650,false,false,false,false,false
21322172,22118,58873,63410,false,false,false,false,false
21322618,50653,67850,47876,false,false,false,false,false
21322660,67218,14780,238607,false,false,false,false,false
21322693,341,85332,236739,false,false,false,false,false
21322805,49205,57935,438285,false,false,false,false,false
21323017,57737,89736,"",false,false,false,false,false
21323022,32268,95266,316462,false,false,false,false,false
21323338,22532,73005,"",false,false,false,false,false
