21320564,47537,36595,"",false,false,false,false,false
21320566,23722,47604,881571,false,false,false,false,false
21320643,30431,86528,815783,false,false,false,false,false
21320722,97631,39903,66731,false,false,false,false,false
21320920,24714,813,"",false,false,false,false,false
21321158,36617,79054,101848,false,true,false,false,false
21321192,17275,11750,542535,false,true,false,false,false
21321480,14834,86213,783171,false,false,false,false,false
21321823,78601,58171,52456,false,false,false,false,false
21321882,9363,67903,321795,false,false,false,false,false
21321983,2538,86104,"",false,false,false,false,false
21321989,7889,54010,80732,false,false,false,false,false
21322164,92089,12627,324899,false,false,false,false,false
21322213,64329,96236,305355,false,false,false,false,false
21322329,42526,14419,574659,false,false,false,false,false
21322786,53041,11452,274282,false,false,false,false,false
21323005,99653,67315,998702,false,false,false,false,false
21323062,36411,79013,"",false,false,false,false,false
21323152,23017,50699,"",false,false,false,false,false
21323221,49919,70457,"",true,false,false,false,false
21323513,32901,62541,"",false,false,false,false,false
