21320556,5533,73867,129902,false,false,false,false,false
21320582,83996,69596,467977,false,false,false,false,false
21320592,40373,73851,38989,false,false,false,false,false
21320731,13767,93027,849149,false,false,false,false,false
21320744,23457,9925,"",false,false,false,false,false
21321002,29214,50643,570971,true,true,false,false,false
21321318,18493,75771,288748,false,false,false,false,false
21321541,98542,87621,5542,false,false,false,false,false
21321644,11858,84686,"",false,false,false,false,false
21321724,89514,64483,745494,false,false,false,false,false
21321749,5285,55850,299859,false,false,false,false,false
21321900,90572,74112,672703,false,false,false,false,false
21322185,32527,24776,462061,false,false,false,false,false
21322299,37052,91208,504397,false,false,false,false,false
21322635,77557,48867,752882,false,false,false,false,false
21322662,58014,60132,492772,false,false,false,false,false
21322948,17304,31561,199663,false,false,false,false,false
21323271,55127,12552,"",false,false,false,false,false
21323318,33641,61637,417645,false,false,false,false,false
21323463,60296,95534,"",false,false,false,false,false
