21320549,46666,2402,892789,false,false,false,false,false
21320626,42316,37574,251486,false,false,false,false,false
21321398,13453,1877,99435,false,false,false,false,false
21321436,77343,32430,895716,false,false,false,false,false
21321789,78105,47168,835827,false,false,false,false,false
21322007,7569,54110,"",false,false,false,false,false
21322273,58816,68578,823875,false,false,false,false,false
21322764,46367,39157,974574,false,false,false,false,false
21322783,73853,72278,"",false,false,false,false,false
21323083,12476,62985,100951,false,false,false,false,false
21323443,30121,40779,"",false,false,false,false,false
21323484,50537,65182,"",false,false,false,false,false
21323516,94513,81105,"",false,false,false,false,false
21323566,42546,96780,"",false,false,false,false,false
