21320417,94325,89366,674576,false,false,false,false,false
21320544,94669,70017,"",false,false,false,false,false
21320709,3779,99090,336076,false,false,false,false,false
21320716,63113,75316,351158,false,false,false,false,false
21321007,29744,153,847480,false,false,false,false,false
21321031,88540,25127,555998,false,false,false,false,false
21321228,4242,5288,983648,false,false,false,false,false
21321383,35398,96029,738174,false,false,false,false,false
21321422,73527,12315,"",false,false,false,false,false
21321484,62788,42107,168612,false,false,false,false,false
21321574,17275,11750,542535,false,true,false,false,false
21321581,67635,88713,854908,false,false,false,false,false
21322023,88389,56986,"",false,false,false,false,false
21322214,71378,9853,686249,false,false,false,false,false
21322223,6834,31503,"",false,false,false,false,false
21322387,4129,51527,659060,false,false,false,false,false
21322956,57737,47336,899260,false,false,false,false,false
21323315,79698,17849,"",false,false,false,false,false
21323419,20465,775,"",false,false,false,false,false
21323448,41438,12895,"",false,false,false,false,false
21323506,62052,18227,"",false,true,false,false,false
