21320431,44529,4800,469761,false,false,false,false,false
21320482,3057,12621,590486,false,false,false,false,false
21320942,52359,95579,392747,false,false,false,false,false
21320952,66875,14542,350635,false,false,false,false,false
21321100,56451,46441,654595,false,false,false,false,false
21321181,94493,45616,924171,false,false,false,false,false
21321346,91,1668,208768,false,false,false,false,false
21321662,83225,66500,851307,false,false,false,false,false
21321672,68998,83670,379868,false,false,false,false,false
21321694,29830,55400,113770,false,false,false,false,false
21321879,59566,81348,"",false,false,false,false,false
21321940,54959,85610,104616,false,false,false,false,false
21322162,11911,24543,"",false,false,false,false,false
21322347,41034,80116,587235,false,false,false,false,false
21322528,1569,68523,594586,false,false,false,false,false
21323146,35610,35907,"",false,false,false,false,false
21323281,77130,75710,"",true,true,false,false,false
