21320424,53816,5541,656429,false,false,false,false,false
21320429,86777,40302,471506,false,false,false,false,false
21320849,23591,1836,889989,false,false,false,false,false
21321026,80155,88553,27250,false,false,false,false,false
21321145,20959,82487,"",false,false,false,false,false
21321695,23720,79901,685259,false,false,false,false,false
21321712,89943,86411,597308,true,true,false,false,false
21321785,40616,45294,893854,false,false,false,false,false
21322001,99379,97963,13928,false,false,false,false,false
21322251,45959,34482,753452,false,false,false,false,false
21322373,49817,12876,974268,false,false,false,false,false
21322695,46045,10378,281538,false,false,false,false,false
21322713,59324,66471,233560,false,false,false,false,false
21322990,93711,81875,733243,false,false,false,false,false
21323276,79698,64341,"",false,false,false,false,false
