21320777,82113,99203,428068,false,false,false,false,false
21320965,83982,79462,"",false,false,false,false,false
21321345,78660,77959,589318,false,false,false,false,false
21321967,40046,48606,"",false,false,false,false,false
21322088,29931,35252,96875,false,false,false,false,false
21322461,33938,56413,601975,false,false,false,false,false
21322735,91461,42965,673563,false,false,false,false,false
21322806,8695,82530,354221,false,false,false,false,false
21322820,86444,76291,733274,false,false,false,false,false
21322944,58892,56432,239423,false,false,false,false,false
21323257,88242,18345,"",false,false,false,false,false
21323344,97629,68769,"",false,false,false,false,false
21323393,86197,5798,"",false,false,false,false,false
21323588,50493,93741,"",false,false,false,false,false
