21320471,66430,25617,113689,false,false,false,false,false
21320693,85435,68861,480449,false,false,false,false,false
21320706,31309,24919,974053,false,false,false,false,false
21320854,29214,71424,183034,true,true,false,false,false
21320931,17275,11750,342890,false,true,false,false,false
21321091,88463,99760,840640,false,false,false,false,false
21321221,13096,93767,111836,false,false,false,false,false
21321343,38410,84940,569560,false,false,false,false,false
21321537,35601,52488,801011,false,false,false,false,false
21321668,90440,70589,438329,false,false,false,false,false
21322010,54603,44531,868746,false,false,false,false,false
21322505,81433,540,664968,false,false,false,false,false
21322633,65330,58709,"",false,false,false,false,false
21322938,4129,3251,84532,false,false,false,false,false
21323032,91972,8761,918124,false,false,false,false,false
21323081,82613,52854,"",false,false,false,false,false
21323242,29931,80239,"",false,false,false,false,false
21323312,93225,93871,"",false,false,false,false,false
21323404,51474,34705,"",false,false,false,false,false
