21320461,18236,28715,72138,false,false,false,false,false
21320638,41862,97499,"",false,false,false,false,false
21321022,91446,89615,333645,false,true,false,false,false
21321041,12010,49679,368556,false,false,false,false,false
21321046,38513,86931,227934,false,false,false,false,false
21321059,24295,13417,"",false,false,false,false,false
21321289,62494,3722,762761,false,false,false,false,false
21321732,26981,63952,967812,false,false,false,false,false
21321736,35140,54926,584998,false,false,false,false,false
21321762,80307,8031,45374,false,false,false,false,false
21322180,36700,84071,"",true,false,false,false,false
21322302,18415,63979,415766,false,false,false,false,false
21322517,56148,35844,315572,false,false,false,false,false
21322585,7594,65703,96855,false,false,false,false,false
21322854,49205,85112,286168,false,false,false,false,false
21322972,44459,10405,856642,false,false,false,false,false
21323402,54702,41381,"",false,false,false,false,false
21323544,50653,66117,"",false,false,false,false,false
