21320585,1657,66763,338291,false,false,false,false,false
21320680,83142,95694,508744,false,false,false,false,false
21320791,29744,83452,750759,false,false,false,false,false
21320858,53565,46180,"",false,false,false,false,false
21321061,43700,27073,988211,false,false,false,false,false
21321110,61644,35869,118868,false,false,false,false,false
21321180,4705,91637,563499,true,true,false,false,false
21321260,19737,89967,539017,false,false,false,false,false
21321848,16793,12689,160489,false,false,false,false,false
21321889,74211,9600,162123,false,false,false,false,false
21322078,35917,23916,129502,false,false,false,false,false
21322358,22906,17246,509176,false,false,false,false,false
21322519,73119,62841,512720,false,false,false,false,false
21322546,94747,91425,206854,false,false,false,false,false
21323031,26981,42540,221895,false,false,false,false,false
21323465,9842,37176,"",false,false,false,false,false
