21320414,81316,79874,737369,false,false,false,false,false
21320437,32384,22142,224158,false,false,false,false,false
21320480,88463,99760,840640,false,false,false,false,false
21320594,81795,17807,288714,true,true,false,false,false
21320938,51744,11234,"",false,false,false,false,false
21321102,23256,25361,187545,false,false,false,false,false
21321117,93050,93183,"",false,false,false,false,false
21321692,5236,42949,776270,false,false,false,false,false
21322148,3978,59005,789725,false,false,false,false,false
21322386,47863,20178,165537,false,false,false,false,false
21322518,58069,56468,943032,false,false,false,false,false
21322551,14006,30702,130700,false,false,false,false,false
21322810,4148,23336,625286,false,false,false,false,false
21322884,12157,77608,556226,false,false,false,false,false
21322954,49205,45967,"",false,false,false,false,false
21323148,11973,15229,"",false,false,false,false,false
21323229,9456,95797,"",false,false,false,false,false
21323233,80964,11075,"",false,false,false,false,false
21323528,57903,39273,"",false,false,false,false,false
